1299	429	1 
1299	468	0 
1299	549	5 
1299	595	0 
1299	559	3 
1299	585	0 
1299	851	0 
1300	415	3 
1300	464	5 
1300	693	4 
1300	183	3 
1300	664	0 
1300	842	5 
1300	149	0 
1301	35	4 
1301	452	3 
1301	202	5 
1301	56	0 
1301	344	3 
1302	520	0 
1302	688	4 
1303	27	3 
1303	260	4 
1303	773	5 
1303	155	4 
1303	390	2 
1304	518	5 
1304	712	4 
1305	512	4 
1305	223	5 
1305	581	1 
1305	279	5 
1306	282	3 
1307	411	4 
1307	279	3 
1307	624	2 
1307	110	0 
1307	743	3 
1307	226	1 
1307	614	0 
1307	819	0 
1308	384	5 
1308	798	5 
1308	484	0 
1308	813	2 
1308	521	2 
1308	825	0 
1308	232	1 
1308	91	2 
1308	857	0 
1308	63	1 
1308	429	4 
1309	129	0 
1309	348	1 
1309	328	0 
1309	421	0 
1309	267	1 
1309	312	1 
1309	268	3 
1310	108	4 
1310	802	3 
1310	200	1 
1310	299	0 
1310	378	5 
1310	368	4 
1310	394	3 
1311	849	2 
1312	814	4 
1312	459	3 
1313	325	5 
1313	759	2 
1313	527	0 
1313	378	1 
1313	278	5 
1313	467	5 
1313	211	5 
1313	301	1 
1313	356	5 
1313	95	3 
1313	599	5 
1313	873	3 
1313	140	0 
1313	752	4 
1314	862	0 
1314	160	5 
1314	32	0 
1314	40	1 
1315	521	4 
1315	869	5 
1315	677	5 
1315	144	4 
1315	423	1 
1315	818	4 
1315	629	0 
1315	180	1 
1315	644	4 
1316	136	2 
1316	360	2 
1316	199	2 
1316	335	3 
1317	301	0 
1317	919	3 
1317	801	2 
1317	206	2 
1317	569	5 
1317	11	1 
1318	252	1 
1318	440	4 
1318	234	1 
1318	836	5 
1318	136	3 
1318	314	4 
1318	85	4 
1319	453	0 
1319	757	2 
1319	302	2 
1319	294	0 
1320	77	2 
1320	445	1 
1320	237	2 
1320	320	0 
1320	327	5 
1320	644	4 
1320	491	5 
1320	627	5 
1321	244	3 
1321	562	1 
1321	194	1 
1321	22	2 
1321	652	3 
1321	740	2 
1321	865	3 
1321	406	0 
1321	905	1 
1321	893	0 
1322	273	3 
1322	613	1 
1322	94	5 
1322	177	0 
1322	660	1 
1322	78	4 
1322	435	4 
1322	760	2 
1322	571	2 
1323	243	3 
1324	144	5 
1324	609	2 
1324	50	0 
1324	220	5 
1325	149	2 
1325	295	3 
1325	760	0 
1325	329	1 
1325	812	2 
1325	893	4 
1326	619	0 
1326	125	3 
1326	427	0 
1326	601	2 
1326	195	0 
1326	186	5 
1327	750	2 
1327	207	5 
1327	300	5 
1327	636	3 
1327	382	3 
1327	294	4 
1327	780	4 
1327	294	0 
1328	403	4 
1328	400	5 
1328	870	0 
1328	407	0 
1328	728	4 
1329	294	0 
1330	891	3 
1330	678	5 
1330	356	5 
1330	770	0 
1331	466	4 
1331	841	4 
1331	257	5 
1331	668	4 
1331	717	1 
1331	723	3 
1331	288	1 
1331	332	1 
1331	899	5 
1331	729	2 
1331	62	0 
1332	181	0 
1332	541	1 
1332	602	0 
1332	552	2 
1332	72	2 
1332	870	0 
1332	344	2 
1332	924	1 
1332	910	0 
1333	187	5 
1333	587	1 
1333	752	3 
1333	29	4 
1333	724	3 
1333	522	2 
1333	145	2 
1333	835	4 
1333	678	4 
1334	14	0 
1334	261	0 
1334	205	1 
1334	236	2 
1334	294	4 
1334	232	5 
1334	204	3 
1334	758	3 
1334	792	1 
1334	739	3 
1334	776	5 
1334	335	1 
1335	154	4 
1335	755	5 
1335	353	5 
1335	648	1 
1335	431	3 
1335	811	2 
1336	920	5 
1336	510	1 
1336	699	1 
1336	288	4 
1336	713	4 
1336	206	4 
1336	782	3 
1336	430	2 
1336	247	5 
1337	894	4 
1337	234	5 
1337	155	1 
1337	350	4 
1337	576	0 
1337	514	0 
1338	468	3 
1338	897	4 
1338	56	1 
1338	703	1 
1338	837	0 
1338	21	2 
1339	213	3 
1339	14	3 
1339	132	3 
1339	812	5 
1339	559	4 
1339	395	2 
1339	588	5 
1339	667	3 
1339	771	4 
1340	856	4 
1340	885	1 
1340	772	1 
1340	328	2 
1340	506	2 
1341	771	2 
1341	155	3 
1341	637	0 
1341	180	2 
1341	856	5 
1341	81	3 
1341	727	1 
1341	198	4 
1342	677	2 
1342	68	2 
1342	458	5 
1342	163	5 
1342	342	0 
1342	34	4 
1342	146	0 
1342	906	3 
1343	645	5 
1343	820	3 
1343	504	1 
1343	346	0 
1343	594	5 
1343	668	4 
1343	365	0 
1344	133	3 
1344	701	2 
1344	137	0 
1344	668	3 
1344	917	3 
1344	360	5 
1344	536	1 
1344	444	2 
1345	360	2 
1345	132	1 
1345	506	5 
1345	31	3 
1345	324	2 
1345	731	4 
1345	646	0 
1346	596	4 
1346	496	5 
1346	70	5 
1346	358	1 
1346	307	4 
1346	222	4 
1346	162	2 
1346	285	2 
1347	457	1 
1347	221	5 
1347	304	0 
1347	298	5 
1347	909	1 
1347	700	0 
1348	588	1 
1348	193	0 
1348	62	2 
1349	425	1 
1349	686	3 
1349	907	2 
1349	361	4 
1349	811	2 
1349	130	5 
1349	133	2 
1350	489	1 
1350	470	0 
1350	38	4 
1351	74	0 
1351	260	5 
1351	902	2 
1351	856	3 
1352	736	3 
1352	912	4 
1352	306	1 
1352	578	4 
1352	554	4 
1352	877	5 
1353	35	4 
1353	530	4 
1353	552	0 
1353	367	3 
1353	456	5 
1353	402	2 
1353	834	2 
1353	748	5 
1353	756	0 
1353	282	3 
1353	106	2 
1353	290	2 
1354	131	3 
1354	821	3 
1354	114	4 
1354	535	4 
1354	835	5 
1354	42	5 
1355	73	0 
1355	612	5 
1355	505	0 
1356	340	0 
1356	425	2 
1356	793	1 
1356	93	4 
1356	545	4 
1356	213	4 
1356	178	5 
1357	829	0 
1357	57	5 
1357	769	2 
1357	532	3 
1357	615	5 
1358	589	4 
1358	238	0 
1358	113	5 
1358	692	1 
1358	307	1 
1359	397	3 
1359	787	0 
1359	222	1 
1359	30	1 
1359	779	2 
1359	439	4 
1359	416	1 
1359	865	5 
1359	549	1 
1359	321	2 
1359	850	5 
1360	287	2 
1360	904	0 
1360	639	4 
1361	220	1 
1361	793	3 
1361	224	5 
1361	814	3 
1361	553	5 
1361	711	1 
1361	64	2 
1361	856	3 
1361	101	1 
1362	172	0 
1362	772	5 
1362	42	1 
1362	159	1 
1362	192	5 
1363	621	2 
1363	493	1 
1363	913	5 
1363	468	0 
1363	43	4 
1363	279	3 
1363	283	1 
1363	371	0 
1364	26	4 
1364	614	3 
1364	291	3 
1365	39	0 
1365	555	1 
1365	404	4 
1365	542	3 
1365	418	1 
1365	520	2 
1365	313	1 
1365	265	4 
1366	205	2 
1366	148	2 
1366	323	4 
1366	415	1 
1366	437	4 
1366	95	3 
1366	48	5 
1366	565	2 
1366	750	1 
1366	151	1 
1367	120	4 
1367	820	0 
1367	284	5 
1367	294	0 
1367	425	0 
1367	291	1 
1368	557	4 
1368	654	1 
1368	354	4 
1368	457	1 
1369	15	5 
1369	308	5 
1369	699	0 
1369	870	4 
1369	633	1 
1369	185	3 
1370	477	4 
1370	717	5 
1370	816	3 
1370	320	1 
1370	189	5 
1370	519	5 
1370	110	3 
1371	528	2 
1371	380	2 
1371	857	4 
1371	78	4 
1371	175	3 
1371	235	5 
1371	655	5 
1372	93	2 
1372	349	2 
1372	206	0 
1372	606	4 
1372	241	3 
1372	817	3 
1372	218	4 
1372	166	2 
1373	652	2 
1373	266	4 
1373	86	3 
1373	30	5 
1373	654	2 
1374	100	3 
1374	327	5 
1374	866	2 
1374	566	5 
1374	872	5 
1374	805	0 
1374	606	5 
1374	434	0 
1374	81	0 
1374	318	3 
1375	73	0 
1375	335	3 
1375	377	0 
1376	135	4 
1376	60	2 
1376	557	0 
1376	611	2 
1376	193	3 
1377	448	2 
1377	922	4 
1377	846	1 
1377	601	5 
1377	357	3 
1378	646	3 
1378	735	5 
1378	255	2 
1378	841	4 
1378	467	5 
1378	50	0 
1379	109	0 
1379	924	3 
1379	707	5 
1379	697	4 
1380	501	0 
1380	902	4 
1380	231	4 
1380	219	0 
1381	486	2 
1381	136	4 
1381	753	0 
1381	269	0 
1381	704	2 
1381	891	2 
1382	917	2 
1382	44	3 
1382	784	4 
1382	667	1 
1382	872	3 
1383	694	5 
1384	238	4 
1384	112	1 
1384	847	1 
1384	407	0 
1384	640	0 
1384	861	5 
1384	789	0 
1385	221	3 
1385	374	3 
1385	202	1 
1385	479	3 
1385	373	3 
1385	351	3 
1386	844	3 
1386	767	2 
1386	502	2 
1386	322	4 
1386	587	3 
1387	167	4 
1388	562	4 
1388	67	2 
1388	148	5 
1388	704	4 
1388	385	1 
1388	253	1 
1388	39	4 
1389	587	1 
1389	168	3 
1389	522	5 
1389	188	1 
1389	340	0 
1389	374	0 
1389	226	1 
1390	110	4 
1390	41	0 
1390	342	3 
1391	908	3 
1391	604	5 
1391	508	2 
1392	504	0 
1392	623	2 
1392	475	2 
1392	808	1 
1392	475	2 
1392	79	5 
1392	324	5 
1393	694	5 
1393	446	0 
1393	207	0 
1393	529	1 
1393	251	3 
1394	751	2 
1394	95	0 
1394	654	4 
1394	652	1 
1394	394	2 
1394	281	3 
1394	200	1 
1394	505	2 
1394	645	4 
1395	186	5 
1395	271	3 
1395	379	1 
1395	376	0 
1395	314	5 
1395	270	5 
1395	226	4 
1395	310	1 
1395	134	0 
1395	171	0 
1395	334	3 
1396	634	4 
1396	669	2 
1397	747	3 
1397	551	1 
1397	213	4 
1397	443	1 
1397	127	1 
1397	764	2 
1397	347	3 
1398	429	1 
1398	242	0 
1398	272	4 
1399	114	5 
1399	22	5 
1399	763	5 
1399	480	4 
1400	125	1 
1400	669	1 
1400	247	4 
1400	762	2 
1400	858	5 
1400	404	1 
1400	426	0 
1400	588	0 
1400	39	0 
1400	152	4 
1400	830	0 
1401	156	1 
1402	394	0 
1402	758	0 
1402	575	2 
1402	623	0 
1402	52	1 
1403	856	2 
1403	877	0 
1403	60	5 
1403	327	5 
1404	923	0 
1404	79	1 
1404	909	4 
1404	376	5 
1404	677	1 
1404	488	3 
1404	58	4 
1404	551	2 
1405	157	5 
1405	222	3 
1405	255	5 
1405	536	5 
1405	183	5 
1405	881	1 
1405	181	4 
1405	95	4 
1406	798	3 
1406	878	1 
1406	145	2 
1406	818	2 
1406	780	3 
1407	163	0 
1407	562	0 
1407	290	1 
1408	818	4 
1408	595	4 
1408	644	3 
1408	312	1 
1408	527	1 
1409	258	3 
1409	49	1 
1409	775	1 
1410	450	5 
1410	720	5 
1410	271	5 
1411	890	2 
1411	189	3 
1411	498	1 
1411	671	4 
1411	604	0 
1411	286	5 
1411	58	4 
1411	136	4 
1411	401	1 
1411	95	1 
1411	204	0 
1411	923	1 
1412	621	1 
1412	484	4 
1412	776	1 
1412	367	3 
1412	34	1 
1413	389	3 
1413	191	4 
1413	625	2 
1413	909	2 
1413	391	2 
1413	833	5 
1413	581	4 
1413	801	0 
1413	576	0 
1413	605	2 
1414	43	0 
1414	230	1 
1414	244	1 
1414	5	0 
1414	688	4 
1414	303	5 
1414	686	5 
1414	894	0 
1415	242	4 
1415	495	0 
1415	48	5 
1415	344	5 
1415	831	3 
1416	738	5 
1416	685	3 
1416	889	5 
1416	603	5 
1417	721	1 
1417	89	5 
1417	422	2 
1417	110	3 
1418	386	1 
1418	758	0 
1418	850	5 
1418	383	5 
1418	259	3 
1418	33	5 
1418	271	1 
1418	124	0 
1418	819	2 
1418	566	1 
1419	648	5 
1419	705	2 
1419	419	1 
1419	531	3 
1419	492	5 
1420	151	0 
1420	770	1 
1420	730	5 
1420	625	3 
1420	701	0 
1420	744	4 
1420	131	4 
1420	311	2 
1420	60	3 
1420	161	3 
1420	134	2 
1420	733	3 
1421	701	5 
1421	109	0 
1422	851	2 
1423	343	1 
1423	463	1 
1423	275	1 
1423	803	2 
1423	821	0 
1423	606	3 
1423	691	0 
1423	6	4 
1423	127	4 
1423	648	3 
1423	434	1 
1423	302	4 
1423	388	3 
1423	366	5 
1423	766	5 
1424	792	5 
1424	28	4 
1424	640	5 
1424	740	2 
1424	680	2 
1424	684	0 
1424	610	3 
1424	273	2 
1425	453	5 
1425	271	4 
1425	423	2 
1425	247	5 
1425	329	1 
1425	544	2 
1425	706	1 
1425	483	0 
1425	711	0 
1426	35	1 
1426	538	1 
1426	16	1 
1426	490	1 
1426	440	3 
1426	227	0 
1426	803	3 
1426	370	4 
1426	808	5 
1427	613	3 
1427	204	2 
1428	93	1 
1428	487	1 
1428	153	4 
1428	175	5 
1428	781	4 
1428	789	4 
1428	92	0 
1429	637	1 
1429	166	2 
1429	91	5 
1429	146	1 
1429	820	1 
1429	449	5 
1429	151	2 
1429	706	5 
1430	320	3 
1430	428	5 
1430	573	5 
1430	308	5 
1430	187	3 
1431	165	1 
1431	200	5 
1431	367	1 
1431	759	0 
1431	53	3 
1431	921	2 
1432	276	0 
1432	195	4 
1432	869	1 
1432	509	5 
1432	138	5 
1432	223	5 
1432	544	4 
1432	152	4 
1433	768	3 
1433	417	1 
1433	625	4 
1433	544	1 
1433	551	3 
1434	869	1 
1434	154	1 
1434	446	0 
1434	524	4 
1435	10	3 
1435	728	0 
1435	172	4 
1436	755	0 
1436	410	3 
1437	708	5 
1437	49	1 
1437	693	2 
1437	838	2 
1437	495	4 
1437	109	1 
1437	852	3 
1437	833	3 
1438	464	3 
1438	720	2 
1438	699	1 
1438	179	4 
1438	44	4 
1438	483	4 
1438	544	5 
1438	593	2 
1439	925	0 
1440	133	0 
1440	693	2 
1440	805	0 
1440	136	4 
1440	152	0 
1440	473	2 
1441	385	4 
1441	585	5 
1441	657	0 
1441	848	0 
1441	896	3 
1441	292	4 
1441	344	4 
1441	463	2 
1442	526	5 
1442	798	3 
1442	66	4 
1442	580	3 
1442	918	1 
1442	868	5 
1443	423	4 
1443	330	1 
1444	203	0 
1444	210	4 
1445	63	3 
1445	330	2 
1445	193	4 
1445	435	0 
1445	238	5 
1445	750	5 
1445	868	2 
1445	314	4 
1445	743	0 
1446	762	5 
1446	214	0 
1446	245	3 
1447	687	2 
1447	878	5 
1447	168	1 
1447	820	0 
1447	688	5 
1447	863	3 
1447	694	2 
1448	772	1 
1448	243	2 
1448	891	4 
1448	418	0 
1448	24	4 
1449	759	2 
1450	660	4 
1450	724	4 
1450	300	5 
1450	201	3 
1450	873	5 
1450	618	5 
1450	907	0 
1450	327	1 
1450	769	0 
1450	31	5 
1450	288	0 
1451	498	5 
1451	575	4 
1451	144	5 
1451	690	2 
1452	28	2 
1452	293	4 
1452	47	3 
1452	127	0 
1452	906	0 
1452	447	0 
1452	380	4 
1452	904	3 
1452	354	3 
1452	131	0 
1452	387	1 
1453	531	5 
1453	461	2 
1453	828	1 
1453	584	5 
1453	551	4 
1454	832	0 
1454	12	4 
1454	841	1 
1454	380	4 
1454	71	0 
1454	172	0 
1454	758	5 
1454	151	1 
1454	84	3 
1454	575	2 
1455	878	5 
1455	331	2 
1455	2	3 
1455	843	1 
1455	533	3 
1456	206	3 
1456	69	3 
1456	242	2 
1456	555	3 
1456	658	0 
1456	832	2 
1456	702	1 
1457	581	1 
1457	654	4 
1457	190	2 
1457	471	2 
1458	635	2 
1458	720	3 
1458	756	5 
1458	697	4 
1458	55	1 
1458	867	2 
1458	41	1 
1458	208	1 
1458	503	1 
1458	156	2 
1459	865	4 
1459	791	5 
1460	338	1 
1460	17	1 
1460	626	5 
1460	163	2 
1461	99	0 
1461	601	1 
1461	611	0 
1461	606	1 
1461	111	4 
1461	307	2 
1462	747	5 
1463	637	5 
1463	76	5 
1463	634	5 
1463	353	5 
1463	925	5 
1463	453	4 
1463	876	1 
1464	478	4 
1464	34	5 
1465	409	1 
1465	584	3 
1465	621	3 
1465	672	1 
1465	497	2 
1466	831	5 
1466	764	3 
1466	564	0 
1467	481	1 
1467	74	1 
1467	878	4 
1467	571	0 
1467	447	5 
1467	348	3 
1467	329	1 
1467	498	5 
1467	471	4 
1468	85	2 
1468	109	1 
1469	173	1 
1469	192	2 
1470	292	0 
1470	345	0 
1470	559	2 
1470	574	0 
1470	408	1 
1470	749	1 
1470	130	4 
1470	156	1 
1470	495	1 
1470	445	0 
1471	914	3 
1471	659	0 
1471	260	4 
1471	349	1 
1471	232	0 
1471	3	1 
1472	698	1 
1472	49	2 
1472	152	0 
1473	276	2 
1473	859	2 
1473	321	2 
1474	893	0 
1474	374	0 
1474	148	4 
1474	561	1 
1474	282	5 
1474	30	4 
1474	431	2 
1474	588	4 
1474	840	4 
1474	162	1 
1475	762	2 
1475	165	0 
1475	771	1 
1475	557	2 
1475	461	3 
1475	142	5 
1476	478	2 
1476	337	3 
1476	709	0 
1476	309	0 
1476	123	1 
1476	652	5 
1476	666	4 
1477	56	5 
1477	300	4 
1477	797	3 
1477	402	3 
1477	698	0 
1477	296	0 
1477	802	0 
1478	673	1 
1478	823	0 
1478	541	0 
1478	254	0 
1478	855	5 
1478	728	0 
1478	830	5 
1478	342	5 
1478	316	4 
1479	694	1 
1479	111	0 
1479	452	4 
1479	286	3 
1479	142	5 
1479	848	1 
1479	447	4 
1480	254	2 
1480	110	3 
1480	852	1 
1481	468	0 
1481	862	5 
1481	14	5 
1482	332	1 
1482	482	2 
1482	101	4 
1482	213	5 
1482	18	0 
1483	306	0 
1483	389	2 
1483	371	2 
1483	113	5 
1483	292	4 
1483	782	3 
1483	253	4 
1483	204	0 
1483	488	4 
1484	763	2 
1484	42	5 
1484	102	4 
1484	118	2 
1484	734	4 
1484	668	3 
1484	714	2 
1485	191	1 
1485	917	1 
1485	332	0 
1485	442	3 
1485	306	3 
1485	545	4 
1485	715	0 
1485	722	5 
1485	42	2 
1486	549	3 
1486	92	1 
1486	59	3 
1486	348	0 
1486	143	3 
1486	50	5 
1486	332	3 
1487	273	1 
1487	320	3 
1487	288	4 
1487	918	2 
1487	86	4 
1487	370	3 
1488	685	5 
1488	230	1 
1488	506	5 
1488	106	0 
1488	814	4 
1488	591	4 
1488	184	5 
1489	867	1 
1489	735	4 
1489	881	2 
1490	37	4 
1490	203	2 
1490	887	3 
1490	442	5 
1490	919	5 
1490	846	0 
1491	909	2 
1491	757	3 
1491	430	3 
1491	644	1 
1491	104	5 
1491	229	1 
1491	68	0 
1491	695	2 
1491	99	4 
1492	109	1 
1492	159	4 
1493	642	5 
1493	231	3 
1493	701	0 
1494	459	2 
1494	33	1 
1494	405	2 
1494	237	3 
1494	849	5 
1495	572	2 
1495	100	4 
1495	105	2 
1495	917	5 
1495	795	3 
1495	852	2 
1495	321	5 
1496	534	1 
1496	137	1 
1496	574	4 
1496	623	2 
1497	211	2 
1497	421	3 
1498	324	1 
1498	443	2 
1498	623	0 
1498	277	4 
1498	374	3 
1498	368	3 
1499	606	5 
1499	442	4 
1499	378	2 
1500	318	2 
1500	720	0 
1500	572	0 
1500	658	0 
1500	736	3 
1501	709	0 
1501	399	2 
1501	139	0 
1501	568	0 
1501	398	5 
1501	549	3 
1501	689	5 
1501	278	1 
1501	904	2 
1501	338	2 
1501	497	5 
1502	729	1 
1502	46	5 
1503	105	1 
1503	551	1 
1503	555	5 
1503	584	0 
1503	89	1 
1503	333	4 
1503	826	1 
1503	276	5 
1503	373	5 
1503	707	5 
1503	565	3 
1504	406	0 
1504	812	0 
1504	584	5 
1504	388	5 
1504	177	1 
1504	761	3 
1505	14	4 
1505	400	1 
1506	295	4 
1506	616	1 
1507	285	1 
1507	22	2 
1507	339	0 
1507	815	1 
1507	498	1 
1508	53	0 
1508	307	4 
1508	516	0 
1508	112	1 
1508	561	3 
1508	53	2 
1508	391	2 
1508	413	4 
1509	411	4 
1509	638	1 
1509	587	3 
1509	215	4 
1509	523	5 
1509	2	4 
1509	8	0 
1510	356	3 
1511	222	2 
1511	286	0 
1511	107	3 
1511	613	2 
1511	188	2 
1512	590	5 
1513	295	0 
1513	854	5 
1513	272	3 
1513	811	0 
1513	163	0 
1513	727	0 
1514	86	0 
1514	704	1 
1515	209	1 
1515	325	2 
1516	136	4 
1516	273	2 
1516	61	3 
1516	282	2 
1516	459	1 
1516	209	3 
1516	9	0 
1516	874	1 
1517	432	4 
1517	137	4 
1517	386	1 
1517	633	5 
1517	742	2 
1517	563	5 
1517	587	2 
1517	626	1 
1517	122	2 
1517	86	5 
1517	866	4 
1517	634	1 
1518	919	2 
1518	367	1 
1518	652	4 
1518	147	2 
1518	439	0 
1518	802	1 
1518	227	0 
1518	603	4 
1518	391	2 
1518	840	1 
1518	603	0 
1518	67	1 
1518	308	3 
1519	499	3 
1519	722	5 
1519	501	4 
1519	22	4 
1519	418	5 
1520	492	5 
1520	636	2 
1520	644	1 
1520	219	1 
1520	882	5 
1520	487	4 
1520	708	1 
1521	493	1 
1521	125	1 
1521	712	0 
1521	553	1 
1521	213	3 
1521	250	2 
1522	2	4 
1522	133	5 
1522	33	4 
1522	455	1 
1523	361	3 
1523	335	0 
1523	41	0 
1524	76	3 
1524	269	3 
1525	924	1 
1525	789	5 
1525	645	1 
1525	298	0 
1525	20	0 
1525	891	5 
1525	174	1 
1526	197	0 
1526	672	4 
1526	667	4 
1526	290	5 
1526	309	3 
1527	9	0 
1528	918	4 
1528	406	2 
1529	300	4 
1529	671	1 
1529	442	5 
1529	896	2 
1529	98	2 
1529	354	3 
1530	233	5 
1530	508	5 
1530	689	1 
1530	64	0 
1530	802	1 
1530	570	5 
1530	461	4 
1530	726	5 
1531	429	0 
1531	30	0 
1531	87	4 
1531	688	2 
1531	615	1 
1531	861	3 
1531	649	0 
1531	772	5 
1531	67	5 
1532	231	0 
1532	607	0 
1532	835	2 
1533	826	0 
1533	874	1 
1533	807	5 
1533	851	4 
1534	75	0 
1534	35	4 
1534	268	5 
1534	28	5 
1534	658	5 
1534	599	3 
1534	70	4 
1534	292	1 
1535	375	3 
1535	602	2 
1535	112	3 
1535	78	1 
1535	76	1 
1535	435	1 
1535	451	5 
1536	715	5 
1536	115	0 
1536	273	5 
1536	901	0 
1537	776	2 
1537	30	1 
1537	760	5 
1537	46	3 
1538	919	5 
1538	162	1 
1538	785	5 
1538	362	1 
1538	915	3 
1539	851	2 
1539	79	4 
1540	764	1 
1540	96	0 
1540	391	2 
1540	661	1 
1540	627	0 
1540	509	2 
1540	83	1 
1540	424	1 
1540	236	3 
1541	879	1 
1541	243	1 
1541	568	0 
1541	332	1 
1541	822	0 
1542	730	5 
1542	553	1 
1543	547	3 
1543	307	1 
1543	531	1 
1543	562	4 
1543	6	1 
1543	741	2 
1543	516	0 
1543	270	3 
1543	40	3 
1544	352	1 
1544	210	1 
1544	507	1 
1544	610	4 
1544	193	5 
1544	777	0 
1544	58	0 
1544	540	0 
1545	656	5 
1545	151	0 
1545	161	5 
1545	228	4 
1546	508	5 
1546	643	0 
1546	399	4 
1546	729	1 
1546	791	4 
1546	833	3 
1546	490	1 
1546	612	5 
1547	460	1 
1547	920	4 
1547	479	0 
1548	476	4 
1548	588	1 
1549	685	5 
1549	817	1 
1549	890	3 
1549	524	3 
1549	399	5 
1549	352	0 
1550	579	4 
1550	896	2 
1550	395	2 
1550	265	2 
1551	498	2 
1551	560	2 
1551	457	4 
1551	241	0 
1551	229	3 
1551	449	3 
1551	30	3 
1552	323	5 
1552	145	4 
1552	100	1 
1552	193	3 
1552	486	0 
1552	90	2 
1552	166	0 
1552	632	2 
1552	195	4 
1552	312	1 
1552	842	2 
1552	804	5 
1552	67	1 
1552	65	0 
1553	508	3 
1553	500	2 
1553	409	4 
1553	215	3 
1553	626	0 
1553	281	2 
1553	544	5 
1553	813	0 
1553	288	2 
1553	900	5 
1554	882	1 
1554	55	4 
1554	872	3 
1554	710	3 
1554	131	5 
1554	364	5 
1554	2	1 
1554	327	4 
1554	452	4 
1555	523	4 
1555	84	1 
1555	252	5 
1555	134	5 
1555	633	4 
1555	66	2 
1556	554	5 
1556	599	2 
1556	227	4 
1556	391	4 
1557	508	0 
1557	837	4 
1557	510	1 
1557	476	3 
1557	246	5 
1557	674	0 
1557	306	5 
1557	436	2 
1557	214	5 
1558	544	3 
1558	644	1 
1558	372	2 
1558	632	1 
1558	812	5 
1559	667	2 
1559	720	3 
1559	845	4 
1559	861	5 
1560	588	4 
1560	10	5 
1560	409	1 
1560	209	3 
1560	614	5 
1560	443	0 
1560	487	1 
1560	448	1 
1561	233	3 
1561	70	4 
1561	893	1 
1561	469	5 
1562	726	2 
1562	910	3 
1563	788	0 
1563	206	5 
1563	68	2 
1563	203	3 
1563	562	5 
1563	846	3 
1564	812	3 
1564	740	1 
1564	19	4 
1564	465	0 
1565	716	5 
1565	449	5 
1566	912	5 
1566	858	2 
1566	516	3 
1566	640	4 
1566	585	5 
1566	284	0 
1567	294	4 
1567	541	2 
1567	924	1 
1567	232	5 
1567	76	0 
1567	418	1 
1567	53	3 
1568	509	4 
1569	508	2 
1570	234	5 
1570	767	3 
1570	152	2 
1570	832	1 
1571	123	0 
1571	1	2 
1571	687	4 
1571	338	0 
1571	558	5 
1572	61	4 
1572	650	3 
1572	129	3 
1572	419	3 
1572	642	2 
1572	531	3 
1572	76	2 
1572	177	1 
1573	275	0 
1573	575	2 
1573	323	1 
1573	701	3 
1573	632	0 
1573	543	5 
1573	654	1 
1573	255	3 
1573	345	4 
1574	58	1 
1574	353	5 
1574	480	2 
1574	584	4 
1574	173	2 
1575	913	5 
1575	190	1 
1575	79	0 
1575	291	0 
1575	515	3 
1575	2	4 
1576	130	3 
1576	777	5 
1576	89	0 
1576	498	0 
1576	154	3 
1576	389	4 
1577	431	0 
1577	512	0 
1577	376	5 
1577	569	5 
1577	456	1 
1577	352	1 
1578	445	3 
1578	555	0 
1578	563	5 
1579	443	2 
1579	549	4 
1579	144	4 
1579	811	3 
1580	189	3 
1580	921	0 
1580	516	2 
1580	480	4 
1580	177	1 
1581	725	2 
1582	726	1 
1582	194	3 
1582	436	4 
1583	104	5 
1583	820	4 
1583	439	4 
1584	717	5 
1584	825	1 
1584	365	0 
1584	400	2 
1584	321	4 
1585	338	1 
1585	800	0 
1585	783	0 
1585	494	3 
1585	349	0 
1585	78	5 
1585	867	2 
1585	754	0 
1585	370	5 
1585	787	4 
1585	316	3 
1586	428	5 
1586	908	0 
1586	873	5 
1586	653	2 
1587	446	0 
1587	156	0 
1587	508	2 
1587	193	3 
1587	778	2 
1587	96	4 
1587	496	0 
1588	387	0 
1588	673	1 
1589	906	1 
1589	183	5 
1589	790	0 
1590	731	3 
1590	630	4 
1590	259	2 
1590	798	2 
1590	565	0 
1590	346	2 
1590	879	2 
1590	558	3 
1591	277	4 
1591	538	2 
1591	586	0 
1591	461	4 
1591	144	1 
1591	211	0 
1591	285	1 
1592	826	0 
1592	663	2 
1592	527	1 
1592	586	2 
1593	618	4 
1593	726	2 
1593	852	0 
1593	651	0 
1593	656	5 
1593	728	2 
1593	254	3 
1593	210	0 
1594	193	2 
1594	874	1 
1594	595	0 
1594	470	3 
1594	300	1 
1594	331	5 
1594	615	3 
1594	580	5 
1594	223	2 
1594	850	1 
1594	381	1 
1594	789	5 
1594	548	1 
1595	188	5 
1595	833	4 
1596	227	4 
1596	493	5 
1596	159	0 
1596	689	2 
1597	502	2 
1597	528	5 
1597	908	0 
1597	780	2 
1597	866	5 
1597	632	3 
1597	392	2 
1597	71	0 
1597	892	0 
1597	216	2 
1598	863	2 
1598	341	2 
1598	678	4 
1598	835	3 
1598	743	5 
1598	698	3 
1599	506	1 
1599	146	2 
1599	100	4 
1599	570	3 
1599	527	4 
1599	357	1 
1600	255	4 
1600	767	3 
1600	917	3 
1600	764	0 
1600	44	5 
1601	772	2 
1601	760	1 
1601	445	0 
1602	465	2 
1602	416	2 
1602	891	3 
1602	159	5 
1602	889	5 
1602	125	2 
1602	439	2 
1603	760	3 
1603	322	3 
